NO_OF_FRAMES	494
NO_OF_DATA_TYPES	15
FREQUENCY	100
TIME_STAMP	2025-01-24, 16:29:55
DATA_INCLUDED	Acceleration
DATA_TYPES	2_acc_X	2_acc_Y	2_acc_Z	3_acc_X	3_acc_Y	3_acc_Z	4_acc_X	4_acc_Y	4_acc_Z	C_acc_X	C_acc_Y	C_acc_Z	1_acc_X	1_acc_Y	1_acc_Z

Frame	Time	2_acc_X	2_acc_Y	2_acc_Z	3_acc_X	3_acc_Y	3_acc_Z	4_acc_X	4_acc_Y	4_acc_Z	C_acc_X	C_acc_Y	C_acc_Z	1_acc_X	1_acc_Y	1_acc_Z	
680	6.79000	1603.037	2811.464	1741.728	458.902	-1325.637	2427.784	1166.657	4427.073	4647.985	2490.478	-1380.646	1039.007	-3314.871	-2766.814	3124.273
681	6.80000	646.535	-2123.207	-237.100	548.528	1643.070	-315.126	1689.578	-3478.843	-2670.847	2259.152	3134.768	2928.790	3980.871	1739.610	-4166.348
682	6.81000	2193.724	3205.689	-683.510	-1019.399	-1736.200	-2416.635	1366.014	4269.615	2847.138	339.327	-1129.139	-1839.668	1614.412	-638.853	4798.630
683	6.82000	-1647.623	-3162.343	-290.706	4958.771	1184.529	4525.990	-269.214	-2802.493	-3161.860	-874.417	-1470.284	-72.298	3103.709	1769.978	-4069.963
684	6.83000	2215.643	54.886	1972.512	-1469.820	-54.401	-2128.484	2524.106	3509.877	4158.706	1607.984	1600.514	-354.774	-3673.258	-2323.611	2491.661
685	6.84000	383.572	1294.738	-977.587	-87.473	85.196	-857.373	-814.561	-2785.994	-4853.243	1593.577	-2026.143	2046.970	3854.427	26.678	-122.316
686	6.85000	-84.750	-1090.152	-1438.268	-1736.748	-842.402	-372.594	-2593.360	-1823.081	1384.053	-460.869	523.396	-1198.392	-608.886	2929.491	1595.513
687	6.86000	1697.511	-530.205	3473.410	5036.050	-127.229	1570.848	5434.249	2526.035	2321.485	1947.800	561.124	-158.464	-2368.287	-6299.274	-2855.009
688	6.87000	1330.857	1441.186	-2323.638	1237.128	2090.750	1260.377	-1909.899	-1435.668	-1077.271	-789.378	23.648	226.626	4808.826	5272.178	2568.128
689	6.88000	-419.945	-46.063	-122.270	293.527	-1910.295	-344.062	3533.929	1515.412	1177.063	373.612	-975.995	946.203	872.900	-2622.649	1524.332
690	6.89000	424.090	-1452.230	2623.882	-961.039	1757.420	-1363.946	-1144.557	-1319.324	2404.554	1009.650	-962.612	-777.496	-1087.488	1815.333	-3446.137
691	6.90000	2698.064	831.034	-871.584	1285.982	-1688.170	447.789	3279.487	1307.824	-2819.787	1978.020	2947.091	2514.880	3121.481	-257.841	4960.093
692	6.91000	-1501.706	-976.321	-122.500	3058.923	1160.080	4658.583	-1227.321	-689.627	3515.705	-118.051	-2522.948	-136.790	151.927	-207.584	127.359
693	6.92000	2075.483	-304.485	5098.144	-2212.389	-1826.470	-2683.585	862.052	-1209.507	-135.166	2180.247	2161.648	1907.032	-1951.948	-533.083	-1872.331
694	6.93000	1918.265	1889.771	-2451.758	3082.598	1924.750	2934.435	2531.211	2425.314	1423.226	885.620	-497.675	1245.489	4706.330	825.858	4562.937
695	6.94000	-1138.537	-1766.410	527.441	-2352.973	-3238.939	-4.001	-896.742	-2447.486	-382.239	-1809.616	-2151.045	-888.197	-654.713	-1079.951	-90.063
696	6.95000	2797.325	1123.881	5605.211	3797.857	1826.746	1919.070	-184.414	649.535	4354.071	5202.429	2755.039	3641.309	-1282.730	259.889	794.460
697	6.96000	-404.759	-288.102	-1793.076	-75.601	1443.238	1908.333	4008.371	750.139	-2116.495	-1454.676	-1108.148	925.543	145.503	-2148.337	4759.470
698	6.97000	1785.225	703.056	2713.530	-1705.734	-2210.308	-178.033	-3592.479	-2755.075	3057.652	50.051	-2418.520	492.532	3998.730	4464.630	-5586.649
699	6.98000	-1278.985	-2337.103	692.464	3647.832	961.843	1133.164	3411.459	629.221	1262.754	2434.080	3005.728	1407.936	-407.429	-2515.668	5948.466
700	6.99000	3148.426	1839.789	1253.653	147.940	221.438	2372.104	-1719.288	600.801	300.969	1419.814	845.013	2355.771	5032.816	905.459	1258.992
701	7.00000	1509.927	-36.005	1692.834	2823.937	-392.840	2876.371	4608.579	1417.914	2581.832	632.363	-1583.309	1395.880	-4163.275	-1853.928	544.250
702	7.01000	-1534.114	-1384.811	398.497	-1664.159	-71.751	-1010.501	-1493.359	-2011.397	2045.094	-350.217	-304.801	391.633	3778.265	68.308	3497.058
703	7.02000	2555.083	-722.178	4154.103	3102.819	-278.254	3575.004	2662.117	1089.555	277.859	-1322.908	-1433.020	1980.874	998.974	1784.798	1148.122
704	7.03000	238.599	1966.373	-1252.373	-2160.068	-36.214	-1497.606	1801.489	799.352	3502.262	4539.424	2379.972	2382.746	2166.118	-1662.786	1863.167
705	7.04000	470.894	-607.673	2929.206	3949.880	1782.699	5091.571	565.241	14.234	914.002	1964.327	-893.147	1014.853	-4906.728	-2119.392	27.726
706	7.05000	1907.008	-131.845	2191.549	2349.780	-1628.945	1190.249	-1740.825	-3826.943	1241.229	-2697.430	-1982.445	1583.651	4255.335	1376.007	2481.583
707	7.06000	-519.660	-1364.228	-1054.150	-3983.636	-633.832	222.639	2791.423	2872.911	830.556	1396.421	1385.587	414.944	2435.428	1463.634	1121.108
708	7.07000	2361.120	1433.618	2786.123	5682.336	17.633	2878.190	1572.916	96.356	4202.225	4206.171	556.375	4787.184	763.787	-673.302	2428.604
709	7.08000	850.955	-946.744	2369.984	-1473.981	1142.667	2013.343	2686.133	1470.170	837.745	-738.823	339.705	-489.407	722.959	587.698	986.739
710	7.09000	1076.956	80.400	1182.773	1254.181	214.110	252.040	171.351	-1288.921	2064.582	290.565	-1321.035	2350.198	1801.424	-544.763	2444.645
711	7.10000	868.734	-79.373	2074.288	1894.953	-1558.472	1662.804	66.750	-1295.204	2710.199	1426.621	1130.868	845.952	-1058.903	-2958.173	1505.837
712	7.11000	1020.694	311.030	1719.815	-568.590	1395.984	1123.974	3705.968	3228.733	-460.736	2056.197	218.653	3067.899	3685.698	4338.841	554.499
713	7.12000	-818.708	317.864	415.105	-658.876	-556.934	1901.115	-2067.510	-3805.756	2070.388	-747.858	-3194.224	491.259	-1585.254	-2336.546	1126.627
714	7.13000	1389.787	-2546.350	2014.093	2494.337	-1152.848	1417.433	748.494	391.410	1990.250	2124.734	3704.637	1301.459	2599.926	-633.528	3199.254
715	7.14000	3098.135	2405.040	2631.280	1272.518	340.900	832.754	2497.097	3643.428	1174.470	480.257	-1935.475	2767.787	1032.634	1859.345	1992.531
716	7.15000	-1511.930	-1949.222	77.244	2419.650	1070.876	4945.677	-371.742	-2833.717	907.053	1939.934	584.537	1336.868	813.271	-1448.668	420.391
717	7.16000	2024.763	836.026	1247.190	-2117.170	-611.156	-2056.878	3733.637	304.388	3464.502	-357.804	-980.787	1001.904	749.680	557.024	3084.324
718	7.17000	2423.279	1397.799	2585.490	3283.945	-621.161	4705.313	-9968.909	-5928.252	-2060.222	1177.333	551.828	1424.915	-374.174	-1214.804	-892.850
719	7.18000	-970.403	-1348.914	1159.624	2152.444	197.690	1260.768	12120.945	7643.811	5669.924	882.169	-568.694	1714.852	1749.803	855.836	3950.431
720	7.19000	1113.981	-208.847	1379.939	-982.624	1188.032	609.174	-636.250	-1748.737	856.160	277.812	425.201	1112.680	-2559.034	-725.566	271.449
721	7.20000	467.638	24.570	81.467	-21.861	-2182.352	1583.909	1442.558	1380.301	1327.286	-1660.266	-618.109	1309.071	4360.926	1086.920	719.400
722	7.21000	2690.411	422.911	3858.515	2025.219	1848.039	785.211	-4369.442	-4845.018	-331.527	5321.187	1477.355	2645.295	2147.155	-45.942	-694.583
723	7.22000	-1811.892	-1073.745	-2290.007	171.528	-938.993	1723.154	4348.604	2239.538	3680.393	-504.016	-1321.886	-133.171	-779.283	362.545	2972.454
724	7.23000	2611.234	2238.407	4942.769	2775.919	354.588	2072.330	3480.504	3173.968	1034.663	1369.598	1426.250	1984.416	1381.882	-1709.296	3279.964
725	7.24000	39.692	-2786.011	-1226.355	15.846	-275.571	1940.166	-1446.624	-1858.597	-192.067	207.147	356.503	1018.111	138.770	1611.986	-2359.841
726	7.25000	2379.416	2173.431	2787.439	-526.126	-26.261	-2212.098	769.976	86.458	781.510	1367.482	-1654.291	924.466	-1053.618	-2026.405	4708.824
727	7.26000	-1096.234	-1975.295	927.978	-1355.075	-276.507	-49.802	229.471	-718.314	1416.027	-965.371	114.391	1274.171	3077.290	1444.701	-1158.477
728	7.27000	1551.596	1762.239	-499.665	5777.156	1387.710	6351.445	-380.602	-1632.050	1605.636	1848.902	-628.579	788.835	3245.182	835.714	1612.941
729	7.28000	486.847	-400.083	1954.272	-2778.042	-1093.776	-3314.369	4740.161	4057.554	828.497	710.979	1036.909	590.990	-3476.114	-1860.688	-178.263
730	7.29000	1432.303	317.379	371.784	3489.291	755.931	4958.318	-6121.319	-4158.465	-1801.174	2032.559	1177.499	2302.858	2509.477	376.772	2292.815
731	7.30000	-76.838	-251.906	1358.669	-1387.099	-1539.554	-2961.625	6042.915	2108.365	4219.761	-1426.076	-2545.753	134.317	1678.523	2464.748	-1318.471
732	7.31000	371.961	-1185.150	-167.215	533.930	1935.489	2974.765	-1825.106	-686.023	-2336.040	1874.792	2284.796	-64.906	586.118	-906.289	2792.192
733	7.32000	1983.615	3150.678	3069.975	1928.335	-334.671	-64.925	4382.436	3172.221	3974.583	-33.663	-1083.169	-33.652	-560.727	-1335.052	-384.811
734	7.33000	-275.285	-2184.342	-1710.480	740.615	-988.344	2058.557	-492.439	-2219.629	310.900	1664.761	-554.169	3551.662	2251.921	1151.203	1555.794
735	7.34000	940.266	488.186	1964.372	-37.821	1337.532	-1360.881	-802.191	758.730	319.176	1958.598	2127.717	-1115.928	-2454.512	-1322.280	-2555.526
736	7.35000	915.412	-810.514	-262.226	1825.492	990.862	2334.493	1149.190	-848.476	-1082.842	-3706.349	-680.804	-965.012	5061.487	3476.163	4497.196
737	7.36000	358.643	1955.430	1400.564	-143.653	-2293.017	22.124	1269.458	933.578	2240.261	3895.795	-786.485	3899.145	-1821.419	-2061.600	-2776.867
738	7.37000	1830.640	-429.505	1442.701	-370.016	833.544	-443.292	-2582.750	-3460.601	-1217.771	-542.998	-236.267	-2403.776	634.991	-824.347	2832.171
739	7.38000	-1941.893	-2651.449	-2363.453	2013.854	391.446	1576.635	-1248.699	-1019.850	-657.636	486.802	-166.783	2084.807	807.736	1114.503	-630.521
740	7.39000	1805.490	3213.581	3221.502	-1011.761	908.833	1449.251	8815.860	8172.234	3352.106	1523.649	1019.646	-245.472	-2083.974	-1433.786	2092.639
741	7.40000	1856.974	-82.758	-108.694	2846.467	-1131.742	-713.634	-6494.834	-7824.657	-1623.550	-379.067	161.783	679.565	3991.717	805.352	-1187.929
742	7.41000	-691.002	-1246.868	485.474	-2369.105	263.619	-130.569	8429.929	8639.950	4078.699	635.743	-1597.257	1036.237	-578.963	-765.427	709.724
743	7.42000	887.169	1309.553	700.031	3374.096	-517.815	1989.025	-3471.229	-5795.128	-2084.295	1856.144	1812.192	-539.749	172.351	3411.314	1355.620
744	7.43000	-347.663	-1746.048	369.957	-771.288	2371.908	604.748	94.697	2572.594	985.851	-2427.360	-2272.601	400.255	-721.596	-3217.831	1286.345
745	7.44000	2081.308	945.512	-657.124	5036.537	4433.620	2634.868	-4016.135	-5153.173	-2804.327	4347.055	4683.003	2019.114	3017.302	1362.891	-1777.743
746	7.45000	-1003.215	661.628	1496.857	-4406.273	-6740.637	-2306.735	6705.293	5890.241	3104.965	-876.020	-3817.631	-319.256	598.438	-932.912	990.821
747	7.46000	1008.323	-794.778	395.085	1307.987	1289.619	-524.104	567.122	-1792.025	821.306	1148.948	1310.136	-241.016	-227.068	-490.704	1191.869
748	7.47000	1030.559	162.341	-746.343	357.749	-218.406	1833.429	844.737	1129.608	682.128	859.712	-93.887	2343.125	566.898	1628.720	-859.856
749	7.48000	-636.209	-1220.732	977.753	1515.844	594.294	-2076.529	-1496.457	-2139.447	-937.423	-3233.118	924.983	-2829.431	844.948	-1035.883	1362.150
750	7.49000	2191.657	2636.834	1555.221	158.782	-647.671	2204.076	2354.142	3559.556	1247.720	4436.395	836.610	2444.820	1281.656	1199.595	969.883
751	7.50000	-366.067	-1723.460	-931.317	-1448.817	164.944	-323.788	-728.796	-2685.142	-38.385	961.760	-584.118	341.737	-2824.083	-1350.161	-833.825
752	7.51000	991.464	1746.136	924.573	3799.048	212.440	740.272	-582.684	961.821	307.162	-521.720	-1830.891	-166.694	2653.213	1766.195	224.743
753	7.52000	362.492	-268.590	-386.651	-3385.632	123.377	-1240.208	2949.573	225.848	931.697	-398.084	1434.267	739.856	82.034	-1868.270	1947.371
754	7.53000	-763.756	-2836.228	453.671	728.757	-1600.499	6.134	-956.493	-1318.096	-585.063	1038.551	95.291	56.374	2256.661	1020.580	261.158
755	7.54000	1699.446	2419.147	482.077	3233.763	2426.767	2258.546	-3067.633	-2107.926	-978.810	326.952	-1068.711	-754.466	113.445	-318.384	-1006.816
756	7.55000	-588.981	128.528	257.134	-947.235	-550.046	332.772	3574.332	2333.806	1170.593	1818.502	1104.903	2395.285	819.928	335.988	2366.094
757	7.56000	1654.118	-110.844	49.341	2808.577	898.628	-1244.848	1886.226	1183.860	553.277	-439.364	1150.013	-1107.007	-341.578	1928.550	-3725.000
758	7.57000	-1135.478	-2649.820	2659.312	-804.169	-4842.640	1458.163	-62.368	-299.970	-1119.337	2837.216	2112.708	2105.872	140.041	-1386.447	2453.967
759	7.58000	3131.647	4054.508	-1659.040	-700.516	5001.753	703.061	-8699.140	-6226.212	-5766.524	-1857.281	-4692.316	-3661.551	2027.025	-1382.049	-3038.521
760	7.59000	-966.802	-4141.965	996.981	-764.303	-1325.584	-951.209	9303.696	5036.380	822.790	309.601	-1535.018	320.002	-5888.945	-1305.979	-743.042
761	7.60000	-535.391	1432.171	3144.353	4265.022	-1685.041	-1338.023	2765.251	2964.365	-2200.478	-574.082	167.761	-4839.671	6405.958	2501.734	-4661.030
762	7.61000	2845.357	288.608	-3103.051	-2737.912	-77.045	-14.834	-3187.266	-3808.827	-5228.574	1545.663	-827.189	-296.503	-860.161	-2320.653	-5760.357
763	7.62000	-1094.646	-1298.049	-945.602	670.737	2364.250	-1918.337	2860.392	1628.027	-4457.544	939.768	147.582	-1570.040	-1579.305	-1777.717	579.443
764	7.63000	1457.624	-166.285	-785.099	2285.099	-2239.799	-1629.357	-7460.688	-5861.582	-5768.342	151.252	-1457.589	-4243.267	4968.474	2334.136	-6360.524
765	7.64000	-788.426	-1334.140	-1740.506	-30.922	-1534.300	-841.550	6791.821	4625.810	-2947.335	-220.547	944.835	-3068.536	-3115.569	-1409.704	-4106.272
766	7.65000	1439.791	-12.695	-4893.284	-824.782	-1115.971	-2556.749	-2442.987	-3001.393	-5623.550	-550.312	-4343.284	-4119.350	1296.115	-1167.321	-2117.060
767	7.66000	39.605	-1595.416	-695.233	920.286	1304.452	-5084.046	9075.862	7833.902	1566.920	1863.963	919.616	-1944.479	375.620	1739.118	-5408.736
768	7.67000	-650.781	-1651.061	-3460.127	1109.093	-1877.606	-1231.718	-5256.738	-6181.531	-7025.546	-2522.646	-1207.026	-3651.696	-1505.061	-3091.270	-3457.353
769	7.68000	1337.172	489.119	-3470.611	-1360.068	-1600.291	-4715.749	-830.028	-2273.024	-5518.081	3720.375	917.964	-3256.000	152.660	-353.297	-4133.225
770	7.69000	1299.114	-2303.861	-3637.782	1668.804	-180.205	-3045.570	1396.657	853.411	-1531.545	-320.666	-3560.438	-4099.894	2563.076	838.088	-3332.128
771	7.70000	-1436.933	-1058.590	-4142.054	-20.893	-2139.781	-3511.247	-1310.965	-1480.299	-4782.375	777.903	-398.668	-3050.036	1861.808	-97.341	-3913.499
772	7.71000	2523.614	-511.166	-1107.527	2940.664	495.737	-62.058	1299.047	-1179.402	-3741.274	-158.832	899.224	-4220.626	-1661.292	-1820.958	-3096.164
773	7.72000	775.673	-558.701	-5093.402	-3061.286	-3214.706	-7362.728	-3073.445	-3110.911	-2538.628	-651.846	-2797.658	-3616.892	160.852	-1558.523	-4348.902
774	7.73000	-1586.825	-1837.439	-4797.776	3087.437	-484.231	-2802.489	2823.824	6.868	-2914.469	-816.611	82.093	-4554.515	9430.266	9652.271	-7285.461
775	7.74000	352.251	-3537.167	-4322.653	-64.872	-2314.133	-1352.447	250.578	-162.245	-4339.831	4068.519	-3158.280	-2312.902	-15640.934	-11973.311	2272.872
776	7.75000	1043.328	725.700	-5850.532	-435.714	-1568.639	-6437.951	1465.732	-1350.632	2638.906	-3400.670	502.019	-2623.059	8015.171	-1876.578	-2949.024
777	7.76000	390.795	-2464.582	-856.336	1133.974	-806.071	-3119.167	-6231.487	-6604.829	-9232.025	2432.672	-3196.632	-3705.421	-1455.942	2618.177	-2986.245
778	7.77000	-1116.693	-2224.341	-6354.910	-1135.342	-2715.372	-3297.226	8586.407	4061.833	2781.668	1407.971	67.371	-3286.922	852.116	-7543.324	-6617.272
779	7.78000	3001.078	854.452	-2318.355	-1387.991	-2001.713	-6594.650	1207.435	147.515	-2691.867	-1400.392	-1497.391	-3031.845	1074.005	1565.367	2735.214
780	7.79000	-1847.793	-3432.610	-4959.360	2180.646	-857.042	-1925.803	-6295.652	-8453.844	-5286.357	139.788	-1779.538	-3060.009	1030.132	-3284.016	-3864.388
781	7.80000	2742.129	-1329.766	-2167.069	3437.975	-789.670	-1926.512	2381.048	634.151	-730.761	1970.166	-2062.008	-4081.251	-2891.320	287.384	-53.638
782	7.81000	-4479.901	-3985.702	-8121.723	-3817.588	-3327.565	-6820.226	3519.449	-1791.750	-2511.009	-1632.243	-1069.076	-1925.463	4582.369	-4217.660	-4057.655
783	7.82000	5802.575	700.279	2500.374	3336.447	-2091.133	-1755.252	-2059.771	-3194.459	-1354.937	2026.496	-2328.550	-1686.755	787.558	580.710	-2917.639
784	7.83000	-1498.195	-1724.454	-5505.283	-1789.332	-1103.469	-4372.065	6074.161	2355.005	140.983	78.424	-1097.307	-4432.656	-2183.663	-7790.597	-2163.627
785	7.84000	458.022	-2472.375	-3771.453	2779.004	-2054.143	-1613.407	-3155.823	-4043.252	-3668.205	915.374	-4606.880	-1691.234	1575.652	3318.986	-2089.996
786	7.85000	680.166	-3420.179	-3024.137	-1411.815	-3708.416	-4232.775	1000.744	-4876.795	-4025.362	1014.405	-474.885	-1689.231	1097.771	-7369.602	1176.949
787	7.86000	-1387.932	-2230.060	-2362.346	1453.569	-10.990	-3307.026	-2823.177	-2683.195	-1439.096	-1045.778	-3378.723	-2018.145	-1302.431	1655.309	-4040.817
788	7.87000	1762.181	-1375.633	-3788.282	-709.157	-4213.119	-938.247	-170.597	-4252.276	-1896.614	-614.596	-1014.750	-3889.932	3249.290	-4959.661	-525.411
789	7.88000	1383.598	-2998.257	583.697	1769.106	-606.570	-4393.669	5224.463	774.857	-462.994	2724.051	-3053.066	-1727.353	-299.530	-1943.148	-3292.987
790	7.89000	-1029.941	-3348.409	-6344.427	-1030.402	-4503.583	-2682.375	88.044	-2190.960	-2370.439	943.372	-2165.409	-1163.700	-2328.909	-2804.159	-713.971
791	7.90000	2215.990	490.793	1121.309	1829.375	-270.977	-514.719	-4813.108	-6112.151	-257.789	-317.811	-3253.106	-1912.229	1472.755	-3736.283	2128.007
792	7.91000	-2086.320	-6587.108	-4696.876	-1932.289	-4760.193	-4131.923	5706.923	-471.191	-4027.410	1228.973	-1276.083	-2393.099	1348.150	-3158.016	-8283.848
793	7.92000	2905.354	512.499	44.206	4150.882	-1123.269	290.130	-3326.620	-5648.697	-1428.731	-1378.603	-3641.003	-2611.219	2158.162	2031.161	134.168
794	7.93000	407.636	-3611.018	-2364.831	-957.023	-3991.009	-2329.841	5211.999	2011.682	-136.395	2017.641	-2840.457	277.558	-1959.696	-7297.136	499.038
795	7.94000	-218.286	-3081.220	-979.239	-490.960	-3656.422	-2171.282	459.523	-4037.579	1605.030	-639.889	-2302.215	-4152.716	2462.868	-2765.390	-788.671
796	7.95000	433.025	-2155.685	-3152.835	30.510	-1171.589	-3736.313	-361.251	-1769.619	-3460.417	2063.385	-2216.882	3019.863	-212.399	6.269	-4213.283
797	7.96000	131.688	-2318.410	-1800.918	3646.501	-2757.590	1379.707	-2097.378	-7536.564	-2146.344	507.701	-4275.637	-4380.912	719.820	-3585.206	-1274.598
798	7.97000	287.332	-3864.852	-651.736	91.282	-2284.489	767.088	-2124.512	-3071.893	-2488.927	-1056.634	-1726.376	-1109.180	725.370	-3950.733	-37.909
799	7.98000	1776.569	-2848.797	-2117.834	-2041.458	-3528.434	-5263.795	8054.208	1030.236	2259.381	2414.456	-1686.105	-1032.427	-1789.466	-4734.477	1902.444
800	7.99000	-221.672	-2656.858	-2712.122	1741.707	-3964.812	191.798	-347.827	-918.808	-664.473	-986.829	-4741.783	-885.665	2198.784	-1906.378	-4620.929
801	8.00000	679.812	-1020.465	1195.917	334.152	-688.741	-1300.596	-341.484	-6155.826	-1976.157	2633.769	-1904.950	-1049.341	3440.798	-1486.473	2157.780
802	8.01000	1785.531	-4116.547	-57.384	1105.389	-3806.920	629.735	-73.483	-2036.479	-1915.999	735.075	-4454.839	327.167	-3977.052	-4148.345	-3910.053
803	8.02000	-2245.739	-4267.046	-3869.856	1433.367	-2725.196	-1387.090	-1742.181	-5925.930	-391.495	-1598.280	489.572	-3584.783	3217.512	-4178.408	-1989.458
804	8.03000	2658.328	-859.332	66.614	-541.284	-4212.860	-947.360	126.514	-1659.619	-286.293	2926.619	-6587.971	603.324	-3471.336	612.872	2888.364
805	8.04000	167.529	-4774.159	349.403	1400.411	-745.800	60.270	-458.236	-5749.812	-3517.142	-2447.081	-140.490	192.171	8621.508	1937.295	-8317.386
806	8.05000	1121.713	-1655.913	-1203.999	-662.431	-3620.373	-2819.456	9373.394	6639.164	6370.481	2817.159	-3747.369	-1470.749	-3245.570	-9664.130	7286.689
807	8.06000	2259.460	-519.612	1943.223	1289.585	-4013.749	1446.145	-5565.064	-10638.328	-7631.438	-2360.830	-3806.637	-1639.086	1056.907	-3721.576	-6030.047
808	8.07000	-3212.625	-8048.319	-7059.560	1364.175	-2212.551	-912.259	3069.328	36.909	4036.243	3732.971	-1378.848	290.818	-101.588	-2023.568	4869.857
809	8.08000	3384.045	840.546	5210.431	-2326.801	-2587.039	-2244.965	-882.010	-3336.810	-2942.803	-976.054	-4989.633	-445.621	1248.994	-2757.950	-1834.158
810	8.09000	-528.274	-5112.649	-1146.788	3801.111	-3207.307	670.570	2939.758	-2989.474	631.955	1821.151	-1059.346	309.452	649.045	-2768.616	-2080.619
811	8.10000	393.082	-2120.821	-1870.409	-1657.496	-919.364	-877.403	-1197.579	-344.793	-524.480	442.032	-3546.242	-951.368	-203.036	-3759.541	963.162
812	8.11000	-496.684	-4493.934	-1837.425	2229.247	-5043.660	-2115.827	-962.087	-7418.486	-1537.018	286.510	-1983.585	-975.192	372.717	-2017.455	-780.807
813	8.12000	2866.131	-353.537	4677.925	-1596.526	-2922.093	692.768	1442.891	-372.231	-1990.571	553.910	-3394.511	806.045	1213.099	-2110.559	-2942.785
814	8.13000	-725.081	-3658.668	-2929.264	3217.193	-1883.794	941.299	-585.187	-5060.660	1750.752	437.981	-3117.350	-757.832	-1170.017	-6076.838	4337.720
815	8.14000	247.835	-3495.487	-2530.848	-307.040	-1570.213	686.912	1846.031	-2136.833	-1242.916	989.719	-2082.822	-990.335	2347.977	-322.109	-3541.377
816	8.15000	1595.249	-2878.571	1537.678	-1358.402	-4808.021	-4514.323	5729.951	3494.945	3428.270	-2677.333	-6056.970	-647.261	-545.106	-5883.796	2987.946
817	8.16000	-1133.962	-2971.253	-1489.116	3286.432	-2059.080	2437.132	-8009.791	-12184.335	-5450.047	4498.027	902.409	383.503	2134.915	-700.435	-3773.955
818	8.17000	4114.492	-905.924	272.200	63.658	-2147.524	-1259.616	7553.552	1988.349	5008.562	1240.979	-2505.900	1225.830	-331.867	-4639.978	6757.921
819	8.18000	-2386.525	-2465.507	-3705.409	417.601	-1943.146	-2281.884	-2145.682	-3421.438	-777.675	-163.235	-3369.664	-2384.580	3560.762	-219.792	-6733.678
820	8.19000	1105.325	-1277.761	-2556.290	997.133	-3211.518	707.394	230.983	-3792.117	2854.118	-813.158	-542.254	2668.258	-4242.436	-2025.236	4377.586
821	8.20000	1031.780	517.799	-586.610	-818.294	-994.850	-4734.835	-2346.769	-8784.988	3831.876	1871.525	-3925.104	-2003.436	3112.716	-4453.488	1592.132
822	8.21000	1272.524	-3798.768	-4695.474	298.786	-1765.923	-1248.420	9516.163	7521.740	6340.514	-1139.377	252.468	1104.606	1099.495	-3184.233	770.494
823	8.22000	-2501.775	-1483.177	-2905.837	1298.623	-3292.658	-1040.721	-6286.016	-9964.064	-3899.217	1531.482	-2611.797	1159.813	2465.148	580.196	3007.193
824	8.23000	3132.284	-232.191	159.382	1222.463	-245.916	446.901	4158.651	278.983	5023.643	1328.550	-624.332	-877.817	196.281	-3025.110	3407.081
825	8.24000	-1533.454	-3484.163	-4891.548	-832.417	-2982.079	-3112.274	480.172	669.227	2017.872	-1724.511	-1429.658	-316.919	-849.508	-4669.986	1065.094
826	8.25000	-488.231	-940.193	1989.541	1420.236	-1287.288	-689.379	-1121.744	-3406.210	-1896.275	2567.275	-1972.070	1275.053	599.302	1502.452	-2650.295
827	8.26000	2166.150	-2250.377	-1053.690	-659.907	-1193.606	4472.819	2916.818	-581.769	5092.219	-256.578	-821.568	-628.198	91.233	-197.712	940.676
828	8.27000	721.426	-1784.701	-378.288	611.405	-987.101	-3900.864	-1573.049	-2386.221	-5637.377	954.006	-1450.939	269.552	2903.986	-4249.744	3745.606
829	8.28000	2717.736	1263.481	5411.071	1895.936	-3865.310	-903.405	-69.191	153.559	2369.975	-2329.454	-4059.400	-1927.311	-1428.494	1653.735	-3084.811
830	8.29000	-3096.641	-5892.786	-4131.413	1398.130	1488.330	3070.420	1922.007	-889.788	680.124	4188.377	1768.107	2861.238	845.628	-649.772	1834.714
831	8.30000	2022.004	2217.366	3457.398	-3912.249	-2719.104	-455.546	-512.301	2106.936	-3005.140	-986.627	-1753.489	-866.784	2163.261	-2122.851	-1371.477
832	8.31000	544.358	-2562.326	932.688	5412.247	-366.165	2587.715	-42.689	-3037.711	-1694.321	-233.749	-646.983	959.706	-7224.052	1230.925	-1496.009
833	8.32000	667.965	39.781	3822.426	-3992.986	-1396.036	-822.271	-2793.204	-901.604	2229.657	1921.565	462.043	871.920	7264.442	-551.156	1142.713
834	8.33000	-633.235	-1478.872	-954.598	2917.586	638.535	3268.965	1156.180	-240.415	-4012.721	-1034.702	-2469.253	-1551.854	-5607.170	-997.980	-651.832
835	8.34000	1601.807	64.061	3842.224	724.423	721.256	600.427	2612.316	3144.707	1369.804	1820.519	2195.626	385.946	4401.794	2158.079	598.030
836	8.35000	39.584	663.198	137.418	-799.489	1.342	-944.177	933.912	74.286	-2275.620	-435.641	-2282.824	735.674	1541.022	-1875.268	-2635.199
837	8.36000	259.994	-693.047	1695.961	-108.885	-1489.561	2807.456	1251.598	1161.094	559.616	965.795	1208.077	614.843	-2050.944	262.215	1309.307
838	8.37000	-249.924	-1374.775	2008.968	1415.797	362.150	1331.483	388.766	285.231	662.820	-160.907	-249.311	-275.513	3066.097	1507.433	-3556.865
839	8.38000	972.356	2053.439	1218.456	-612.935	-984.552	1318.545	-778.201	-1087.759	-3369.628	561.023	128.930	566.758	-4284.734	1897.408	1643.908
840	8.39000	69.564	1054.828	1167.463	2283.487	4122.529	-466.086	-322.211	2305.027	2038.309	763.106	186.219	729.355	3880.040	-1729.614	-859.610
